match_key,tour,tournament,year,player,milestone,sim_prob,actual_reached,logged_at
WTA|French Open|2023,WTA,French Open,2023,Friedsam A.L.,champion,0.0,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Marino R.,semifinal,0.011,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Marino R.,final,0.003,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Marino R.,champion,0.002,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Shnaider D.,semifinal,0.02,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Shnaider D.,final,0.004,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Shnaider D.,champion,0.002,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Maria T.,semifinal,0.005,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Maria T.,final,0.001,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Maria T.,champion,0.0,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Haddad Maia B.,semifinal,0.054,1,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Haddad Maia B.,final,0.012,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Haddad Maia B.,champion,0.006,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Kvitova P.,semifinal,0.061,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Kvitova P.,final,0.016,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Kvitova P.,champion,0.008,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Cocciaretto E.,semifinal,0.014,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Cocciaretto E.,final,0.003,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Cocciaretto E.,champion,0.001,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Waltert S.,semifinal,0.004,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Waltert S.,final,0.0,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Waltert S.,champion,0.0,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Mandlik E.,semifinal,0.005,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Mandlik E.,final,0.003,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Mandlik E.,champion,0.001,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Kontaveit A.,semifinal,0.048,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Kontaveit A.,final,0.012,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Kontaveit A.,champion,0.004,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Pera B.,semifinal,0.014,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Pera B.,final,0.005,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Pera B.,champion,0.001,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Yastremska D.,semifinal,0.003,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Yastremska D.,final,0.0,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Yastremska D.,champion,0.0,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Vekic D.,semifinal,0.019,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Vekic D.,final,0.004,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Vekic D.,champion,0.0,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Cirstea S.,semifinal,0.01,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Cirstea S.,final,0.003,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Cirstea S.,champion,0.0,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Paolini J.,semifinal,0.019,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Paolini J.,final,0.004,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Paolini J.,champion,0.003,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Danilovic O.,semifinal,0.021,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Danilovic O.,final,0.008,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Danilovic O.,champion,0.002,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Baindl K.,semifinal,0.007,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Baindl K.,final,0.001,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Baindl K.,champion,0.0,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Janicijevic S.,semifinal,0.002,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Janicijevic S.,final,0.0,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Janicijevic S.,champion,0.0,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Dodin O.,semifinal,0.006,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Dodin O.,final,0.001,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Dodin O.,champion,0.0,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Bronzetti L.,semifinal,0.019,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Bronzetti L.,final,0.004,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Bronzetti L.,champion,0.001,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Jabeur O.,semifinal,0.285,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Jabeur O.,final,0.145,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Jabeur O.,champion,0.089,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Sakkari M.,semifinal,0.092,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Sakkari M.,final,0.047,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Sakkari M.,champion,0.02,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Muchova K.,semifinal,0.042,1,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Muchova K.,final,0.022,1,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Muchova K.,champion,0.011,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Podoroska N.,semifinal,0.006,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Podoroska N.,final,0.0,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Podoroska N.,champion,0.0,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Ponchet J.,semifinal,0.002,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Ponchet J.,final,0.0,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Ponchet J.,champion,0.0,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Errani S.,semifinal,0.005,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Errani S.,final,0.001,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Errani S.,champion,0.0,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Teichmann J.,semifinal,0.02,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Teichmann J.,final,0.006,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Teichmann J.,champion,0.001,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Bondar A.,semifinal,0.008,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Bondar A.,final,0.004,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Bondar A.,champion,0.001,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Begu I.,semifinal,0.078,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Begu I.,final,0.04,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Begu I.,champion,0.012,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Linette M.,semifinal,0.032,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Linette M.,final,0.012,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Linette M.,champion,0.004,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Fernandez L.,semifinal,0.01,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Fernandez L.,final,0.003,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Fernandez L.,champion,0.0,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Tauson C.,semifinal,0.012,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Tauson C.,final,0.005,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Tauson C.,champion,0.0,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Sasnovich A.,semifinal,0.041,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Sasnovich A.,final,0.012,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Sasnovich A.,champion,0.0,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Jeanjean L.,semifinal,0.009,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Jeanjean L.,final,0.001,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Jeanjean L.,champion,0.0,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Birrell K.,semifinal,0.002,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Birrell K.,final,0.001,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Birrell K.,champion,0.001,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Avanesyan E.,semifinal,0.008,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Avanesyan E.,final,0.002,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Avanesyan E.,champion,0.0,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Bencic B.,semifinal,0.128,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Bencic B.,final,0.07,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Bencic B.,champion,0.025,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Samsonova L.,semifinal,0.039,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Samsonova L.,final,0.012,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Samsonova L.,champion,0.004,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Volynets K.,semifinal,0.007,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Volynets K.,final,0.002,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Volynets K.,champion,0.001,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Pavlyuchenkova A.,semifinal,0.012,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Pavlyuchenkova A.,final,0.002,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Pavlyuchenkova A.,champion,0.0,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Fruhvirtova L.,semifinal,0.007,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Fruhvirtova L.,final,0.004,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Fruhvirtova L.,champion,0.001,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Sherif M.,semifinal,0.025,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Sherif M.,final,0.01,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Sherif M.,champion,0.003,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Brengle M.,semifinal,0.013,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Brengle M.,final,0.002,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Brengle M.,champion,0.0,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Townsend T.,semifinal,0.015,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Townsend T.,final,0.003,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Townsend T.,champion,0.001,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Potapova A.,semifinal,0.111,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Potapova A.,final,0.059,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Potapova A.,champion,0.023,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Mertens E.,semifinal,0.059,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Mertens E.,final,0.023,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Mertens E.,champion,0.011,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Hruncakova V.,semifinal,0.008,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Hruncakova V.,final,0.002,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Hruncakova V.,champion,0.001,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Osorio M.,semifinal,0.047,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Osorio M.,final,0.026,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Osorio M.,champion,0.006,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Bogdan A.,semifinal,0.014,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Bogdan A.,final,0.005,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Bogdan A.,champion,0.002,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Cornet A.,semifinal,0.005,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Cornet A.,final,0.0,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Cornet A.,champion,0.0,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Giorgi C.,semifinal,0.034,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Giorgi C.,final,0.008,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Giorgi C.,champion,0.001,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Collins D.,semifinal,0.017,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Collins D.,final,0.007,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Collins D.,champion,0.002,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Pegula J.,semifinal,0.092,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Pegula J.,final,0.052,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Pegula J.,champion,0.023,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Garcia C.,semifinal,0.083,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Garcia C.,final,0.049,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Garcia C.,champion,0.016,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Xiyu W.,semifinal,0.008,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Xiyu W.,final,0.001,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Xiyu W.,champion,0.0,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Blinkova A.,semifinal,0.01,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Blinkova A.,final,0.003,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Blinkova A.,champion,0.0,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Bonaventure Y.,semifinal,0.004,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Bonaventure Y.,final,0.001,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Bonaventure Y.,champion,0.0,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Parrizas Diaz N.,semifinal,0.005,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Parrizas Diaz N.,final,0.002,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Parrizas Diaz N.,champion,0.001,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Hunter S.,semifinal,0.008,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Hunter S.,final,0.004,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Hunter S.,champion,0.001,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Svitolina E.,semifinal,0.034,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Svitolina E.,final,0.01,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Svitolina E.,champion,0.005,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Trevisan M.,semifinal,0.035,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Trevisan M.,final,0.016,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Trevisan M.,champion,0.003,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Ostapenko J.,semifinal,0.056,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Ostapenko J.,final,0.03,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Ostapenko J.,champion,0.01,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Martincova T.,semifinal,0.003,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Martincova T.,final,0.001,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Martincova T.,champion,0.0,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Stearns P.,semifinal,0.002,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Stearns P.,final,0.002,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Stearns P.,champion,0.001,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Siniakova K.,semifinal,0.041,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Siniakova K.,final,0.015,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Siniakova K.,champion,0.003,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Vondrousova M.,semifinal,0.05,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Vondrousova M.,final,0.03,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Vondrousova M.,champion,0.005,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Parks A.,semifinal,0.002,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Parks A.,final,0.001,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Parks A.,champion,0.0,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Niemeier J.,semifinal,0.007,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Niemeier J.,final,0.003,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Niemeier J.,champion,0.0,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Kasatkina D.,semifinal,0.095,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Kasatkina D.,final,0.061,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Kasatkina D.,champion,0.019,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Pliskova Ka.,semifinal,0.076,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Pliskova Ka.,final,0.039,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Pliskova Ka.,champion,0.013,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Stephens S.,semifinal,0.013,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Stephens S.,final,0.002,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Stephens S.,champion,0.001,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Gracheva V.,semifinal,0.005,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Gracheva V.,final,0.003,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Gracheva V.,champion,0.001,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Galfi D.,semifinal,0.006,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Galfi D.,final,0.0,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Galfi D.,champion,0.0,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Putintseva Y.,semifinal,0.017,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Putintseva Y.,final,0.008,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Putintseva Y.,champion,0.002,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Zanevska M.,semifinal,0.005,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Zanevska M.,final,0.003,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Zanevska M.,champion,0.0,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Zidansek T.,semifinal,0.017,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Zidansek T.,final,0.003,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Zidansek T.,champion,0.0,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Zheng Q.,semifinal,0.065,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Zheng Q.,final,0.034,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Zheng Q.,champion,0.012,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Zhang S.,semifinal,0.004,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Zhang S.,final,0.002,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Zhang S.,champion,0.001,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Frech M.,semifinal,0.022,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Frech M.,final,0.005,0,2026-08-28T19:22:34.668350+00:00
WTA|French Open|2023,WTA,French Open,2023,Frech M.,champion,0.0,0,2026-08-28T19:22:34.668350+00:00
