tour,round,date,bet_on,opponent,model_prob,market_prob,ev_per_unit,edge_pp,decimal_odds,real_decimal_odds,won,player_hard_matches,opponent_hard_matches,min_hard_matches,event,filtered
ATP,1st Round,2026-08-31,Duckworth J.,Arnaldi M.,0.594110493690309,0.4030612244897959,0.47399565523165266,19.10492692005131,2.481012658227848,2.4,True,81,80,80,US Open,True
ATP,1st Round,2026-08-31,Cina F.,Michelsen A.,0.21919004660470176,0.18238993710691823,0.20176611759129592,3.6800109497783535,5.482758620689656,7.0,False,3,105,3,US Open,False
ATP,1st Round,2026-09-01,Fery A.,Musetti L.,0.31210497907382395,0.25656565656565655,0.21647216253183355,5.5539322508167395,3.8976377952755907,3.75,False,10,150,10,US Open,False
ATP,1st Round,2026-09-01,Misolic F.,Cerundolo F.,0.2732450773871069,0.09803921568627451,1.7870997893484906,17.52058617008324,10.2,11.0,False,10,98,10,US Open,False
ATP,1st Round,2026-09-01,Cerundolo J.M.,Gea A.,0.49799032631467666,0.4578947368421053,0.0875650804573398,4.009558947257136,2.1839080459770113,2.1,False,24,9,9,US Open,False
ATP,1st Round,2026-09-01,Ugo Carabelli C.,Struff J.L.,0.39534586941375094,0.3444976076555024,0.1476012042704713,5.084826175824853,2.9027777777777777,2.8,False,23,82,23,US Open,False
ATP,1st Round,2026-09-01,Piros Z.,Bellucci M.,0.4377026230832285,0.3469879518072289,0.26143464291347107,9.071467127599957,2.8819444444444446,2.88,False,2,41,2,US Open,False
ATP,1st Round,2026-09-01,Sweeny D.,Moutet C.,0.39239132228761137,0.3035714285714286,0.2925831793003668,8.881989371618277,3.2941176470588234,3.5,True,7,83,7,US Open,False
ATP,1st Round,2026-09-01,Schoolkate T.,Basavareddy N.,0.36486994764745123,0.27083333333333337,0.3472121143905891,9.403661431411786,3.6923076923076916,3.75,True,21,18,18,US Open,False
ATP,1st Round,2026-09-01,Damm M.,Tiafoe F.,0.24463676293483505,0.23619047619047617,0.03576048823216471,0.8446286744358877,4.233870967741936,4.33,False,16,179,16,US Open,False
ATP,1st Round,2026-09-01,Mochizuki S.,Mensik J.,0.16331456394580257,0.13308913308913312,0.22710667772121362,3.0225430856669453,7.513761467889907,8.0,False,23,81,23,US Open,False
ATP,1st Round,2026-09-01,Griekspoor T.,Shelton B.,0.23338362066350948,0.15321477428180577,0.5232448812948696,8.016884638170371,6.5267857142857135,7.0,False,128,148,128,US Open,False
ATP,1st Round,2026-09-01,Dimitrov G.,Popyrin A.,0.7047457753076963,0.6365853658536585,0.107071907571477,6.8160409454037785,1.5708812260536398,1.5,False,145,111,111,US Open,False
ATP,1st Round,2026-09-01,Hijikata R.,Auger-Aliassime F.,0.1686155472246107,0.13473423980222496,0.2514676853643125,3.3881307422385736,7.422018348623854,8.0,False,80,196,80,US Open,False
ATP,1st Round,2026-09-01,Comesana F.,Cobolli F.,0.24386701344625306,0.20950704225352113,0.16400389611320798,3.435997119273193,4.773109243697479,5.0,False,29,81,29,US Open,False
ATP,2nd Round,2026-09-02,Gorzny S.,Medvedev D.,0.17836749679460007,0.08526490066225166,1.091921709979387,9.310259613234841,11.728155339805825,13.0,False,1,233,1,US Open,False
ATP,2nd Round,2026-09-02,Merida Aguilar D.,Rublev A.,0.4961410077944541,0.4113110539845758,0.2062428252002666,8.482995380987829,2.4312500000000004,2.4,True,9,216,9,US Open,False
ATP,2nd Round,2026-09-02,Shelton B.,Hurkacz H.,0.7458767216772467,0.6767441860465117,0.10215460591483194,6.913253563073507,1.4776632302405497,1.4,True,148,150,148,US Open,False
ATP,2nd Round,2026-09-02,Etcheverry T.,Fearnley J.,0.6140211333680133,0.5703125,0.07663979549459876,4.370863336801333,1.7534246575342465,1.72,True,88,23,23,US Open,False
ATP,2nd Round,2026-09-02,Lehecka J.,Samuel T.,0.7533357455713661,0.6993318485523385,0.07722213299854563,5.4003897019027525,1.429936305732484,1.36,True,136,0,0,US Open,False
ATP,2nd Round,2026-09-02,Tsitsipas S.,Harris L.,0.72513173769802,0.6767441860465117,0.07150050587679924,4.8387551651508325,1.4776632302405497,1.4,True,165,39,39,US Open,False
ATP,2nd Round,2026-09-02,Duckworth J.,Wu Y.,0.4557881107162479,0.43116883116883115,0.05709893148045464,2.461927954741677,2.319277108433735,2.25,False,81,38,38,US Open,False
ATP,2nd Round,2026-09-02,Berrettini M.,Navone M.,0.6064644430512115,0.5824742268041238,0.04118674293747815,2.399021624708775,1.7168141592920352,1.67,False,88,39,39,US Open,False
ATP,2nd Round,2026-09-02,Michelsen A.,Nakashima B.,0.3706208694125329,0.33333333333333337,0.11186260823759864,3.7287536079199546,2.9999999999999996,3.0,True,105,166,105,US Open,False
ATP,2nd Round,2026-09-02,Shapovalov D.,Van Assche L.,0.7061901413952253,0.5813953488372093,0.21464704319978734,12.479479255801596,1.72,1.62,True,148,31,31,US Open,True
ATP,2nd Round,2026-09-02,Munar J.,Rinderknech A.,0.5759106571283108,0.4030612244897959,0.4288416303436571,17.28494326385149,2.481012658227848,2.38,False,88,120,88,US Open,True
ATP,1st Round,2026-09-02,Taberner C.,Bergs Z.,0.3550393971495822,0.08904109589041097,2.9873655372183845,26.599830125917123,11.23076923076923,13.0,False,9,73,9,US Open,False
ATP,1st Round,2026-09-02,De Jong J.,Passaro F.,0.6125688400437446,0.5610389610389611,0.09184723804093342,5.152987900478346,1.7824074074074072,1.73,True,19,8,8,US Open,False
ATP,1st Round,2026-09-02,Sonego L.,Zverev A.,0.17356289648001755,0.09545454545454546,0.8182779631239934,7.810835102547209,10.476190476190476,11.0,False,142,187,142,US Open,False
ATP,1st Round,2026-09-02,Choinski J.,Van De Zandschulp B.,0.26739898257846484,0.24509803921568626,0.09098784892013656,2.2300943362778574,4.08,4.0,False,6,141,6,US Open,False
ATP,1st Round,2026-09-02,Molcan A.,Bonzi B.,0.3991481625976566,0.33569739952718675,0.189011780132456,6.3450763070469876,2.97887323943662,3.0,False,31,93,31,US Open,False
ATP,1st Round,2026-09-02,Altmaier D.,Svajda Z.,0.6363770198121091,0.4113110539845758,0.5471916294181904,22.506596582753335,2.4312500000000004,2.38,False,88,35,35,US Open,True
ATP,1st Round,2026-09-02,Monfils G.,Vallejo D.,0.5631258166454243,0.4360313315926892,0.29148016631854823,12.709448505273507,2.293413173652695,2.25,True,115,5,5,US Open,False
ATP,1st Round,2026-09-02,Bu Y.,Jodar R.,0.16271403846620824,0.11193241816261881,0.45368107950470926,5.078162030358943,8.933962264150942,9.0,True,45,24,24,US Open,False
ATP,1st Round,2026-09-02,Guerrieri A.,De Minaur A.,0.20667352397680705,0.08510638297872342,1.4284139067274824,12.156714099808363,11.749999999999998,13.0,False,0,200,0,US Open,False
ATP,1st Round,2026-09-02,Marozsan F.,Zheng M.,0.5584078169389837,0.398477157360406,0.40135464887872363,15.993065957857766,2.509554140127389,2.4,False,91,9,9,US Open,False
ATP,1st Round,2026-09-02,Buse I.,Giron M.,0.6597979393976339,0.6030534351145038,0.09409531722898778,5.674450428313005,1.6582278481012658,1.6,True,9,158,9,US Open,False
ATP,2nd Round,2026-09-03,Sweeny D.,Musetti L.,0.17951235047585087,0.08695652173913045,1.064392030472285,9.255582873672044,11.499999999999998,15.0,True,7,150,7,US Open,False
ATP,2nd Round,2026-09-03,Gea A.,Svajda Z.,0.6676952049749199,0.4397905759162304,0.5182117160739248,22.790462905868946,2.2738095238095237,2.25,True,9,35,9,US Open,False
ATP,2nd Round,2026-09-03,De Jong J.,Bergs Z.,0.39553121756304344,0.31797235023041476,0.2439170175533394,7.755886733262868,3.144927536231884,3.1,False,19,73,19,US Open,False
ATP,2nd Round,2026-09-03,Van De Zandschulp B.,De Minaur A.,0.3311380233656702,0.2832618025751073,0.16901756733638118,4.787622079056292,3.5303030303030303,3.5,True,141,200,141,US Open,False
ATP,2nd Round,2026-09-03,Bonzi B.,Buse I.,0.494859431281902,0.47074468085106375,0.05122681447454913,2.4114750430838274,2.124293785310735,2.05,True,93,9,9,US Open,False
ATP,2nd Round,2026-09-03,Trungelliti M.,Blockx A.,0.3312887833238016,0.17477203647416412,0.8955479950179259,15.651674684963751,5.721739130434783,6.0,False,7,12,7,US Open,False
ATP,2nd Round,2026-09-03,Cobolli F.,Schoolkate T.,0.8415716754402263,0.7886323268206039,0.06712804791181837,5.293934861962235,1.268018018018018,1.21,True,81,21,21,US Open,False
ATP,2nd Round,2026-09-03,Tabilo A.,Popyrin A.,0.6094928822281451,0.596938775510204,0.02103081125398676,1.2554106717941105,1.6752136752136755,1.62,True,73,111,73,US Open,False
ATP,2nd Round,2026-09-03,Rodionov J.,Mensik J.,0.16220839014109834,0.15426997245179064,0.05145795752176241,0.7938417689307697,6.482142857142857,6.5,False,10,81,10,US Open,False
ATP,2nd Round,2026-09-03,Auger-Aliassime F.,Khachanov K.,0.8247890534732066,0.7114967462039045,0.15923095625350103,11.329230726930216,1.405487804878049,1.33,False,196,175,175,US Open,True
ATP,2nd Round,2026-09-03,Darderi L.,Svrcina D.,0.6426608182554618,0.5665796344647519,0.13428153636793505,7.608118379070994,1.7649769585253459,1.73,True,47,18,18,US Open,False
ATP,2nd Round,2026-09-03,Cerundolo F.,Struff J.L.,0.6142252578531533,0.6050632911392405,0.01514216256065093,0.9161966713912784,1.6527196652719665,1.58,True,98,82,82,US Open,False
ATP,2nd Round,2026-09-03,Alcaraz C.,Faria J.,0.9030626922574091,0.8969873663751216,0.006773033946775531,0.6075325882287541,1.1148429035752978,1.06,True,169,10,10,US Open,False
ATP,2nd Round,2026-09-03,Prizmic D.,Paul T.,0.2699676431811233,0.19798657718120805,0.3635653842029618,7.198106599991528,5.0508474576271185,5.0,False,10,189,10,US Open,False
ATP,2nd Round,2026-09-03,Mannarino A.,Bublik A.,0.31204468355539383,0.25865580448065173,0.20640897343069575,5.33888790747421,3.866141732283465,4.0,False,160,142,142,US Open,False
ATP,2nd Round,2026-09-03,Vacherot V.,Majchrzak K.,0.5466744340937518,0.5447368421052632,0.003556932152781078,0.19375919884886406,1.8357487922705313,1.75,True,28,50,28,US Open,False
ATP,2nd Round,2026-09-03,Tiafoe F.,Sakamoto R.,0.8582993252839948,0.7582846003898636,0.13189602537452272,10.001472489413121,1.3187660668380463,1.25,True,179,6,6,US Open,False
ATP,2nd Round,2026-09-03,Fritz T.,Bellucci M.,0.861228879548855,0.8535620052770448,0.008982211279802366,0.766687427181012,1.1715610510046368,1.13,True,210,41,41,US Open,False
ATP,3rd Round,2026-09-04,Tsitsipas S.,Lehecka J.,0.3913855162429102,0.38596491228070173,0.014044292083903676,0.5420603962208448,2.5909090909090913,2.53,True,165,136,136,US Open,False
ATP,3rd Round,2026-09-04,Merida Aguilar D.,Michelsen A.,0.47450668995127265,0.38,0.24870181566124372,9.450668995127264,2.6315789473684212,2.55,False,9,105,9,US Open,False
ATP,3rd Round,2026-09-04,Navone M.,Etcheverry T.,0.5173061577013868,0.4488188976377953,0.1525944215451951,6.848726006359146,2.2280701754385963,2.2,False,39,88,39,US Open,False
ATP,3rd Round,2026-09-04,Alcaraz C.,Wu Y.,0.908191372153935,0.9055755395683452,0.00288858573503048,0.2615832585589728,1.1042701092353526,1.05,True,169,38,38,US Open,False
ATP,2nd Round,2026-09-04,Halys Q.,Zverev A.,0.18233860421955528,0.1764705882352941,0.03325209057748002,0.5868015984261177,5.666666666666667,5.5,False,83,187,83,US Open,False
ATP,3rd Round,2026-09-04,Medvedev D.,Rinderknech A.,0.7595555340659054,0.7149028077753781,0.062459855808199904,4.4652726290527305,1.3987915407854983,1.34,True,233,120,120,US Open,False
ATP,2nd Round,2026-09-04,Bu Y.,Zheng M.,0.38299728901141195,0.37562189054726364,0.01963516677210353,0.7375398464148308,2.6622516556291393,2.54,False,45,9,9,US Open,False
ATP,2nd Round,2026-09-04,Monfils G.,Tien L.,0.30372483071377576,0.19532554257095158,0.55496729570557,10.839928814282418,5.11965811965812,5.0,False,115,70,70,US Open,True
ATP,3rd Round,2026-09-04,Bublik A.,Paul T.,0.4102772945503672,0.3844221105527638,0.0672572760199095,2.585518399760339,2.6013071895424837,2.55,False,142,189,142,US Open,False
ATP,3rd Round,2026-09-05,Tiafoe F.,Vacherot V.,0.7233280332057581,0.6305418719211823,0.1471530526622571,9.278616128457584,1.5859375,1.53,True,179,28,28,US Open,False
ATP,3rd Round,2026-09-05,Shapovalov D.,Shelton B.,0.26703518684340033,0.2297551789077213,0.1622597066708653,3.7280007935679036,4.352459016393443,4.4,False,148,148,148,US Open,False
ATP,3rd Round,2026-09-05,Cerundolo F.,Fritz T.,0.2623252519490455,0.15796897038081809,0.6606125324274394,10.435628156822741,6.3303571428571415,6.5,True,98,210,98,US Open,True
ATP,3rd Round,2026-09-05,Cobolli F.,Blockx A.,0.6582683057118303,0.5225464190981433,0.25973173225055834,13.5721886613687,1.913705583756345,1.88,False,81,12,12,US Open,False
ATP,3rd Round,2026-09-05,Bonzi B.,Khachanov K.,0.6046801844282019,0.33255269320843084,0.8182988644425513,27.212749121977108,3.0070422535211274,3.0,False,93,175,93,US Open,True
ATP,3rd Round,2026-09-05,Sweeny D.,Darderi L.,0.3245053820110776,0.2550607287449393,0.27226713264660574,6.94446532661383,3.9206349206349205,4.0,False,7,47,7,US Open,False
ATP,3rd Round,2026-09-05,Gea A.,Zheng M.,0.5303807659404894,0.422279792746114,0.2559937156627541,10.810097319437546,2.3680981595092025,2.3,True,9,9,9,US Open,False
ATP,3rd Round,2026-09-05,Bergs Z.,Van De Zandschulp B.,0.3948582197834296,0.36519607843137253,0.08122250786335083,2.966214135205708,2.738255033557047,2.65,False,73,141,73,US Open,False
ATP,4th Round,2026-09-06,Tiafoe F.,Medvedev D.,0.5086751265245728,0.393939393939394,0.29125224425468477,11.473573258517883,2.5384615384615383,2.5,True,179,233,179,US Open,True
ATP,4th Round,2026-09-06,Etcheverry T.,Michelsen A.,0.3308974291364839,0.2832618025751073,0.16816819680001127,4.76356265613766,3.5303030303030303,3.5,False,88,105,88,US Open,False
ATP,4th Round,2026-09-06,Alcaraz C.,Paul T.,0.8198868045001563,0.7893805309734513,0.03864583978158809,3.0506273526704986,1.2668161434977578,1.21,True,169,189,169,US Open,False
ATP,3rd Round,2026-09-06,Mensik J.,Tien L.,0.519762296257378,0.4473684210526316,0.16182160339884488,7.239387520474644,2.235294117647059,2.2,False,81,70,70,US Open,False
ATP,3rd Round,2026-09-06,Zverev A.,Tabilo A.,0.8150974834371425,0.8020304568527918,0.01629243188048779,1.306702658435066,1.2468354430379747,1.2,True,187,73,73,US Open,False
ATP,4th Round,2026-09-07,Shelton B.,Tsitsipas S.,0.7436469483605866,0.7114967462039045,0.04518671705558086,3.2150202156682184,1.405487804878049,1.34,True,148,165,148,US Open,False
ATP,4th Round,2026-09-07,Cerundolo F.,Blockx A.,0.5199798501978699,0.4087403598971723,0.27215196054698954,11.123949030069758,2.4465408805031443,2.38,False,98,12,12,US Open,False
ATP,4th Round,2026-09-07,Van De Zandschulp B.,Gea A.,0.5993141834454864,0.5912596401028277,0.013622684175192301,0.8054543342658649,1.6913043478260872,1.63,True,141,9,9,US Open,False
ATP,4th Round,2026-09-07,Tien L.,Khachanov K.,0.7220264488627535,0.6165413533834586,0.17109167925300262,10.548509547929486,1.6219512195121952,1.56,False,70,175,70,US Open,True
ATP,4th Round,2026-09-08,Darderi L.,Zverev A.,0.15521686384920808,0.1299165673420739,0.19474264926133555,2.530029650713417,7.697247706422018,8.0,False,47,187,47,US Open,False
ATP,Quarterfinals,2026-09-08,Tiafoe F.,Michelsen A.,0.6494258211050735,0.5861182519280206,0.10801159828891915,6.330756917705294,1.7061403508771928,1.65,True,179,105,105,US Open,False
ATP,Quarterfinals,2026-09-09,Shelton B.,Alcaraz C.,0.27396696739561116,0.2465483234714004,0.11121001975659883,2.7418643924210757,4.056,4.0,True,148,169,148,US Open,False
ATP,Quarterfinals,2026-09-09,Blockx A.,Khachanov K.,0.5745374240147928,0.37810945273631846,0.5195002924601755,19.642797127847434,2.644736842105263,2.63,False,12,175,12,US Open,False
ATP,Quarterfinals,2026-09-10,Van De Zandschulp B.,Zverev A.,0.21166600611957787,0.15258855585831066,0.38716829010509035,5.907745026126721,6.553571428571427,6.5,False,141,187,141,US Open,False
ATP,Semifinals,2026-09-11,Zverev A.,Khachanov K.,0.8659847762674413,0.7860962566844919,0.1016268922585819,7.988851958294941,1.272108843537415,1.22,True,187,175,175,US Open,False
ATP,Semifinals,2026-09-12,Tiafoe F.,Shelton B.,0.4397523741238314,0.2958057395143488,0.48662556326937034,14.394663460948259,3.380597014925373,3.4,False,179,148,148,US Open,True
ATP,The Final,2026-09-13,Zverev A.,Shelton B.,0.5856848603873436,0.5684754521963824,0.03027291349955452,1.7209408190961173,1.7590909090909093,1.7,True,187,148,148,US Open,False
WTA,1st Round,2026-08-30,Gibson T.,Vekic D.,0.5634993552842102,0.5224274406332454,0.07861745279149335,4.1071914650964825,1.914141414141414,1.83,False,27,105,27,US Open,False
WTA,1st Round,2026-08-30,Boulter K.,Lee C.Y.,0.580519130307502,0.5677083333333334,0.022565807514131953,1.2810796974168648,1.7614678899082568,1.67,True,83,2,2,US Open,False
WTA,1st Round,2026-08-30,Kessler M.,Alexandrova E.,0.42583185891786257,0.42077922077922075,0.012007812860352463,0.5052638138641818,2.3765432098765435,2.3,False,70,162,70,US Open,False
WTA,1st Round,2026-08-30,Pliskova Ka.,Vandewinkel H.,0.7002599482001338,0.496,0.41181441169381827,20.425994820013383,2.0161290322580645,1.95,True,90,1,1,US Open,False
WTA,1st Round,2026-08-30,Arango E.,Wang Xin.,0.36203323142836263,0.28051391862955033,0.290607015855308,8.15193127988123,3.564885496183206,3.5,False,40,148,40,US Open,False
WTA,1st Round,2026-08-30,Yastremska D.,Stefanini L.,0.6174818068377601,0.544502617801047,0.13402908755780962,7.297918903671308,1.836538461538462,1.78,False,104,24,24,US Open,False
WTA,1st Round,2026-08-30,Kostyuk M.,Hunter S.,0.8790310245671389,0.8732394366197183,0.006632302326884831,0.5791587947420629,1.1451612903225807,1.1,True,152,17,17,US Open,False
WTA,1st Round,2026-08-30,Preston T.,Parks A.,0.4923584860244036,0.4840425531914894,0.017180168929537,0.8315932832914152,2.0659340659340657,2.2,True,13,89,13,US Open,False
WTA,1st Round,2026-08-30,Zhang S.,Fernandez L.,0.6478258738250638,0.3225058004640371,1.0087262706374283,32.53200733610267,3.100719424460432,3.0,False,96,1,1,US Open,False
WTA,1st Round,2026-08-30,Ruse E.G.,Pegula J.,0.1489487840314535,0.11505376344086023,0.29460158083412846,3.389502059059328,8.691588785046727,9.0,False,66,219,66,US Open,False
WTA,1st Round,2026-08-30,Erjavec V.,Paolini J.,0.20976402255787419,0.16119828815977175,0.30127946737229916,4.856573439810244,6.20353982300885,6.0,False,6,153,6,US Open,False
WTA,1st Round,2026-08-30,Krejcikova B.,Rakhimova K.,0.7911845554364967,0.7345679012345678,0.0770747729471637,5.661665420192885,1.361344537815126,1.33,False,121,74,74,US Open,False
WTA,1st Round,2026-08-30,Zarazua R.,Iatcenko P.,0.5456908304451517,0.5447368421052632,0.0017512829427903664,0.09539883398884674,1.8357487922705313,1.75,False,48,2,2,US Open,False
WTA,1st Round,2026-08-30,Kalieva E.,Tararudee L.,0.4355551456691815,0.34210526315789475,0.2731611950329922,9.344988251128678,2.923076923076923,2.8,False,11,13,11,US Open,False
WTA,1st Round,2026-08-31,Townsend T.,Chwalinska M.,0.6845319082298106,0.6595238095238095,0.03791841681054309,2.500809870600107,1.516245487364621,1.45,True,67,10,10,US Open,False
