WTA,Location,Tournament,Date,Tier,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL,BFEW,BFEL
41,New York,US Open,2026-09-07,Grand Slam,Outdoor,Hard,4th Round,3,Navarro E.,Kalinskaya A.,27,23.0,1724,1933.0,6.0,4.0,6,2,,,2,0,Completed,2,1.8,,,2.01,2.1,1.93,1.85,2.08,1.91
41,New York,US Open,2026-09-07,Grand Slam,Outdoor,Hard,4th Round,3,Andreeva M.,Potapova A.,5,25.0,5443,1756.0,5.0,7.0,6,4,6,3,2,1,Completed,1.11,6.5,,,1.15,6.5,1.14,5.52,1.15,7.2
41,New York,US Open,2026-09-07,Grand Slam,Outdoor,Hard,4th Round,3,Zheng Q.,Swiatek I.,121,8.0,613,4809.0,7.0,5.0,6,3,,,2,0,Completed,5,1.17,,,5.0,1.2,4.57,1.18,5.5,1.21
41,New York,US Open,2026-09-07,Grand Slam,Outdoor,Hard,4th Round,3,Rybakina E.,Osaka N.,2,13.0,8141,2846.0,6.0,1.0,6,4,,,2,0,Completed,1.67,2.2,,,1.73,2.25,1.68,2.16,1.74,2.3
41,New York,US Open,2026-09-08,Grand Slam,Outdoor,Hard,4th Round,3,Gauff C.,Jovic I.,4,14.0,6704,2671.0,6.0,1.0,6,4,,,2,0,Completed,1.3,3.5,,,1.33,3.6,1.3,3.39,1.34,3.85
41,New York,US Open,2026-09-08,Grand Slam,Outdoor,Hard,Quarterfinals,3,Sabalenka A.,Noskova L.,1,6.0,8575,5028.0,7.0,6.0,3,6,7,6,2,1,Completed,1.33,3.4,,,1.34,3.5,1.32,3.32,1.37,3.6
41,New York,US Open,2026-09-09,Grand Slam,Outdoor,Hard,Quarterfinals,3,Pegula J.,Navarro E.,3,27.0,7265,1724.0,3.0,6.0,6,4,6,3,2,1,Completed,1.25,4.0,,,1.25,4.1,1.24,3.91,1.28,4.4
41,New York,US Open,2026-09-09,Grand Slam,Outdoor,Hard,Quarterfinals,3,Rybakina E.,Zheng Q.,2,121.0,8141,613.0,3.0,6.0,6,1,6,4,2,1,Completed,1.3,3.5,,,1.33,3.75,1.29,3.46,1.34,3.9
41,New York,US Open,2026-09-09,Grand Slam,Outdoor,Hard,Quarterfinals,3,Gauff C.,Andreeva M.,4,5.0,6704,5443.0,2.0,6.0,7,6,6,2,2,1,Completed,1.44,2.75,,,1.47,2.9,1.43,2.75,1.45,3.15
41,New York,US Open,2026-09-11,Grand Slam,Outdoor,Hard,Semifinals,3,Rybakina E.,Gauff C.,2,4.0,8141,6704.0,3.0,6.0,6,4,6,4,2,1,Completed,1.8,2.0,,,1.85,2.01,1.81,1.97,1.89,2.1
41,New York,US Open,2026-09-11,Grand Slam,Outdoor,Hard,Semifinals,3,Sabalenka A.,Pegula J.,1,3.0,8575,7265.0,7.0,5.0,6,2,,,2,0,Completed,1.5,2.63,,,1.55,2.63,1.5,2.56,1.55,2.78
41,New York,US Open,2026-09-12,Grand Slam,Outdoor,Hard,The Final,3,Rybakina E.,Sabalenka A.,2,2.0,8141,8575.0,6.0,4.0,5,7,6,2,2,1,Completed,2.38,1.62,,,2.4,1.7,2.26,1.64,2.5,1.65
