WTA,Location,Tournament,Date,Tier,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL,BFEW,BFEL
21,Rome,Internazionali BNL d'Italia,06/05/2026,WTA1000,Outdoor,Clay,1st Round,3,Sierra S.,Korpatsch T.,72,87,924,868,6,3,6,1,"	",,2,0,Completed,1.57,2.38,,,1.65,2.38,1.61,2.27,1.75,2.3
21,Rome,Internazionali BNL d'Italia,06/05/2026,WTA1000,Outdoor,Clay,1st Round,3,Townsend T.,Brancaccio N.,96,171,824,463,6,3,6,2,"	",,2,0,Completed,1.3,3.5,,,1.3,3.8,1.27,3.68,1.28,4.3
21,Rome,Internazionali BNL d'Italia,06/05/2026,WTA1000,Outdoor,Clay,1st Round,3,Stearns P.,Tjen J.,49,40,1211,1317,6,4,6,4,"	",,2,0,Completed,1.44,2.75,,,1.44,3,1.41,2.83,1.47,3.1
21,Rome,Internazionali BNL d'Italia,06/05/2026,WTA1000,Outdoor,Clay,1st Round,3,Sakkari M.,Tagger L.,47,92,1238,836,5,7,6,3,6,0,2,1,Completed,1.57,2.38,,,1.67,2.38,1.63,2.22,1.76,2.28
21,Rome,Internazionali BNL d'Italia,06/05/2026,WTA1000,Outdoor,Clay,1st Round,3,Valentova T.,Putintseva Y.,48,77,1231,918,6,3,6,2,,"	",2,0,Completed,1.62,2.3,,,1.68,2.3,1.65,2.19,1.71,2.36
21,Rome,Internazionali BNL d'Italia,06/05/2026,WTA1000,Outdoor,Clay,1st Round,3,Potapova A.,Galfi D.,38,119,1355,674,5,7,6,2,6,4,2,1,Completed,1.36,3.2,,,1.37,3.25,1.35,3.11,1.38,3.5
21,Rome,Internazionali BNL d'Italia,06/05/2026,WTA1000,Outdoor,Clay,1st Round,3,Masarova R.,Selekhmeteva O.,160,84,479,871,7,5,5,7,6,1,2,1,Completed,1.73,2.1,,,1.73,2.23,1.66,2.17,1.73,2.34
21,Rome,Internazionali BNL d'Italia,06/05/2026,WTA1000,Outdoor,Clay,1st Round,3,Lys E.,Boulter K.,80,60,901,1036,6,4,3,6,6,4,2,1,Completed,2.3,1.62,,,2.33,1.67,2.24,1.63,2.2,1.83
21,Rome,Internazionali BNL d'Italia,06/05/2026,WTA1000,Outdoor,Clay,1st Round,3,Pliskova Ka.,Bouzas Maneiro J.,130,51,590,1186,4,6,6,3,7,5,2,1,Completed,1.67,2.2,,,1.67,2.43,1.58,2.32,1.66,2.46
21,Rome,Internazionali BNL d'Italia,06/05/2026,WTA1000,Outdoor,Clay,1st Round,3,Cocciaretto E.,Kraus S.,41,103,1290,780,6,2,6,4,"	",,2,0,Completed,1.67,2.2,,,1.75,2.2,1.7,2.1,1.83,2.16
21,Rome,Internazionali BNL d'Italia,06/05/2026,WTA1000,Outdoor,Clay,1st Round,3,McNally C.,Kasatkina D.,63,66,1018,987,6,2,6,3,"	",,2,0,Completed,2,1.8,,,2.01,1.85,1.97,1.79,2.08,1.9
21,Rome,Internazionali BNL d'Italia,07/05/2026,WTA1000,Outdoor,Clay,1st Round,3,Basiletti N.,Tomljanovic A.,427,88,137,867,7,5,6,4,"	",,2,0,Completed,3.2,1.36,,,3.5,1.91,2.95,1.45,3.8,1.35
21,Rome,Internazionali BNL d'Italia,07/05/2026,WTA1000,Outdoor,Clay,1st Round,3,Waltert S.,Starodubtseva Y.,91,57,840,1044,7,5,4,6,6,1,2,1,Completed,2.1,1.73,,,2.13,1.74,2.1,1.72,2.2,1.82
21,Rome,Internazionali BNL d'Italia,07/05/2026,WTA1000,Outdoor,Clay,2nd Round,3,Zheng Q.,Bucsa C.,32,31,1405,1406,7,6,6,2,,"	",2,0,Completed,1.14,5.5,,,1.16,6.5,1.14,5.54,1.18,6.2
21,Rome,Internazionali BNL d'Italia,07/05/2026,WTA1000,Outdoor,Clay,2nd Round,3,Andreeva M.,Ruzic A.,7,59,4181,1041,6,1,6,0,,"	",2,0,Completed,1.08,8,,,1.08,9,1.07,7.92,1.08,11.5
21,Rome,Internazionali BNL d'Italia,07/05/2026,WTA1000,Outdoor,Clay,2nd Round,3,Mertens E.,Udvardy P.,22,71,1858,931,6,4,6,2,,"	",2,0,Completed,1.25,4,,,1.25,5,1.22,4.06,1.26,4.5
21,Rome,Internazionali BNL d'Italia,07/05/2026,WTA1000,Outdoor,Clay,2nd Round,3,Paolini J.,Jeanjean L.,8,127,3722,608,6,7,6,2,6,4,2,1,Completed,1.2,4.5,,,1.22,4.6,1.2,4.35,1.22,5.3
21,Rome,Internazionali BNL d'Italia,07/05/2026,WTA1000,Outdoor,Clay,2nd Round,3,Noskova L.,Zakharova A.,13,81,2999,888,6,4,6,1,,"	",2,0,Completed,1.13,6,,,1.14,6,1.13,5.56,1.16,7
21,Rome,Internazionali BNL d'Italia,07/05/2026,WTA1000,Outdoor,Clay,2nd Round,3,Cirstea S.,Maria T.,27,54,1595,1086,6,2,6,0,,"	",2,0,Completed,1.13,6,,,1.14,8,1.11,6.29,1.12,8.8
21,Rome,Internazionali BNL d'Italia,07/05/2026,WTA1000,Outdoor,Clay,2nd Round,3,Oliynykova O.,Tauson C.,68,18,940,2030,6,1,3,1,,"	",1,0,Retired,2,1.8,,,2.1,1.8,2.04,1.75,2.12,1.86
21,Rome,Internazionali BNL d'Italia,07/05/2026,WTA1000,Outdoor,Clay,2nd Round,3,Golubic V.,Joint M.,90,34,854,1380,7,5,6,2,,"	",2,0,Completed,1.8,2,,,1.91,2,1.84,1.92,1.9,2.1
21,Rome,Internazionali BNL d'Italia,07/05/2026,WTA1000,Outdoor,Clay,2nd Round,3,Kalinskaya A.,Siniakova K.,24,39,1758,1342,4,6,7,6,7,5,2,1,Completed,2,1.8,,,2.02,1.85,1.99,1.79,2.12,1.87
21,Rome,Internazionali BNL d'Italia,07/05/2026,WTA1000,Outdoor,Clay,2nd Round,3,Gauff C.,Valentova T.,4,48,6749,1231,6,3,6,4,"	",,2,0,Completed,1.22,4.33,,,1.26,4.35,1.22,4.06,1.25,4.8
21,Rome,Internazionali BNL d'Italia,07/05/2026,WTA1000,Outdoor,Clay,2nd Round,3,Ostapenko J.,Ruse E.G.,36,67,1369,963,2,6,6,2,6,3,2,1,Completed,1.62,2.3,,,1.8,2.63,1.59,2.33,1.5,2.96
21,Rome,Internazionali BNL d'Italia,07/05/2026,WTA1000,Outdoor,Clay,2nd Round,3,Bencic B.,Andreescu B.,12,137,3090,564,6,4,6,1,"	",,2,0,Completed,1.25,4,,,1.29,4,1.25,3.78,1.28,4.3
21,Rome,Internazionali BNL d'Italia,07/05/2026,WTA1000,Outdoor,Clay,2nd Round,3,Townsend T.,Bouzkova M.,96,26,824,1651,6,3,7,5,,"	",2,0,Completed,1.8,2,,,1.85,2.1,1.79,1.98,1.8,2.24
21,Rome,Internazionali BNL d'Italia,07/05/2026,WTA1000,Outdoor,Clay,2nd Round,3,Sierra S.,Kalinina A.,72,93,924,833,6,2,6,3,"	",,2,0,Completed,3,1.4,,,3,1.44,2.81,1.41,3.05,1.47
21,Rome,Internazionali BNL d'Italia,07/05/2026,WTA1000,Outdoor,Clay,2nd Round,3,Jovic I.,Kessler M.,17,50,2235,1204,7,6,7,6,,"	",2,0,Completed,1.3,3.5,,,1.36,3.5,1.32,3.31,1.37,3.55
21,Rome,Internazionali BNL d'Italia,07/05/2026,WTA1000,Outdoor,Clay,2nd Round,3,Sabalenka A.,Krejcikova B.,1,53,10110,1156,6,2,6,3,"	",,2,0,Completed,1.05,11,,,1.06,13,1.05,10.08,1.08,13
21,Rome,Internazionali BNL d'Italia,08/05/2026,WTA1000,Outdoor,Clay,2nd Round,3,Eala A.,Wang Xin.,42,33,1285,1401,6,4,6,3,,"	",2,0,Completed,1.73,2.1,,,1.75,2.16,1.72,2.09,1.78,2.26
21,Rome,Internazionali BNL d'Italia,08/05/2026,WTA1000,Outdoor,Clay,2nd Round,3,Shnaider D.,Gibson T.,20,62,1946,1021,5,7,6,1,6,1,2,1,Completed,1.17,5,,,1.17,6.5,1.15,5.31,1.18,6.2
21,Rome,Internazionali BNL d'Italia,08/05/2026,WTA1000,Outdoor,Clay,2nd Round,3,Swiatek I.,McNally C.,3,63,6948,1018,6,1,6,7,6,3,2,1,Completed,1.1,7,,,1.1,7.5,1.09,6.98,1.13,7.8
21,Rome,Internazionali BNL d'Italia,08/05/2026,WTA1000,Outdoor,Clay,2nd Round,3,Samsonova L.,Li A.,21,29,1895,1435,6,4,6,3,"	",,2,0,Completed,1.67,2.2,,,1.73,2.2,1.7,2.12,1.95,2.04
21,Rome,Internazionali BNL d'Italia,08/05/2026,WTA1000,Outdoor,Clay,2nd Round,3,Potapova A.,Muchova K.,38,11,1355,3318,6,3,6,2,"	",,2,0,Completed,2.75,1.44,,,3,1.48,2.74,1.43,3.15,1.45
21,Rome,Internazionali BNL d'Italia,08/05/2026,WTA1000,Outdoor,Clay,2nd Round,3,Keys M.,Stearns P.,19,49,1946,1211,4,6,6,4,6,2,2,1,Completed,1.57,2.38,,,1.62,2.4,1.58,2.32,1.69,2.4
21,Rome,Internazionali BNL d'Italia,08/05/2026,WTA1000,Outdoor,Clay,2nd Round,3,Osaka N.,Lys E.,16,80,2341,901,6,4,4,6,6,3,2,1,Completed,1.29,3.75,,,1.3,3.75,1.29,3.48,1.32,3.95
21,Rome,Internazionali BNL d'Italia,08/05/2026,WTA1000,Outdoor,Clay,2nd Round,3,Pegula J.,Sonmez Z.,5,65,6136,998,6,4,6,0,"	",,2,0,Completed,1.2,4.5,,,1.22,4.5,1.21,4.27,1.23,5.2
21,Rome,Internazionali BNL d'Italia,08/05/2026,WTA1000,Outdoor,Clay,2nd Round,3,Siegemund L.,Alexandrova E.,46,14,1250,2669,6,4,6,7,6,1,2,1,Completed,2,1.8,,,2.03,2,1.96,1.81,2.12,1.87
21,Rome,Internazionali BNL d'Italia,08/05/2026,WTA1000,Outdoor,Clay,2nd Round,3,Baptiste H.,Waltert S.,25,91,1747,840,6,7,6,4,6,4,2,1,Completed,1.4,3,,,1.44,3,1.4,2.86,1.47,3.1
21,Rome,Internazionali BNL d'Italia,08/05/2026,WTA1000,Outdoor,Clay,2nd Round,3,Bartunkova N.,Grant T.C.,94,234,831,305,4,6,6,3,6,4,2,1,Completed,1.57,2.38,,,1.62,2.4,1.59,2.31,1.6,2.6
21,Rome,Internazionali BNL d'Italia,08/05/2026,WTA1000,Outdoor,Clay,2nd Round,3,Svitolina E.,Basiletti N.,10,427,3530,137,6,1,6,3,"	",,2,0,Completed,1.05,11,,,1.05,13,1.04,10.5,1.07,14.5
21,Rome,Internazionali BNL d'Italia,08/05/2026,WTA1000,Outdoor,Clay,2nd Round,3,Pliskova Ka.,Cristian J.,130,28,590,1437,6,7,7,6,6,4,2,1,Completed,1.73,2.1,,,1.75,2.14,1.72,2.09,1.92,2.08
21,Rome,Internazionali BNL d'Italia,08/05/2026,WTA1000,Outdoor,Clay,2nd Round,3,Masarova R.,Fernandez L.A.,160,23,479,1851,4,6,6,4,6,4,2,1,Completed,3,1.4,,,3,1.44,2.79,1.42,2.98,1.49
21,Rome,Internazionali BNL d'Italia,08/05/2026,WTA1000,Outdoor,Clay,2nd Round,3,Cocciaretto E.,Navarro E.,41,35,1290,1377,6,3,6,3,,"	",2,0,Completed,1.4,3,,,1.48,3,1.42,2.83,1.46,3.1
21,Rome,Internazionali BNL d'Italia,08/05/2026,WTA1000,Outdoor,Clay,2nd Round,3,Rybakina E.,Sakkari M.,2,47,8555,1238,6,4,6,1,,"	",2,0,Completed,1.1,7,,,1.12,8,1.1,6.56,1.12,8.6
21,Rome,Internazionali BNL d'Italia,09/05/2026,WTA1000,Outdoor,Clay,3rd Round,3,Gauff C.,Sierra S.,4,72,6749,924,5,7,6,0,6,4,2,1,Completed,1.08,8,,,1.09,8.5,1.08,7.58,1.1,10
21,Rome,Internazionali BNL d'Italia,09/05/2026,WTA1000,Outdoor,Clay,3rd Round,3,Noskova L.,Oliynykova O.,13,68,2999,940,6,1,6,3,,"	",2,0,Completed,1.3,3.5,,,1.3,3.75,1.28,3.54,1.32,3.9
21,Rome,Internazionali BNL d'Italia,09/05/2026,WTA1000,Outdoor,Clay,3rd Round,3,Mertens E.,Paolini J.,22,8,1858,3722,4,6,7,6,6,3,2,1,Completed,1.73,2.1,,,1.85,2.14,1.76,2.03,1.96,2.04
21,Rome,Internazionali BNL d'Italia,09/05/2026,WTA1000,Outdoor,Clay,3rd Round,3,Ostapenko J.,Zheng Q.,36,32,1369,1405,4,6,6,4,6,4,2,1,Completed,2.75,1.44,,,2.8,1.47,2.71,1.44,2.92,1.51
21,Rome,Internazionali BNL d'Italia,09/05/2026,WTA1000,Outdoor,Clay,3rd Round,3,Cirstea S.,Sabalenka A.,27,1,1595,10110,2,6,6,3,7,5,2,1,Completed,6,1.13,,,7,1.14,5.78,1.13,7,1.16
21,Rome,Internazionali BNL d'Italia,09/05/2026,WTA1000,Outdoor,Clay,3rd Round,3,Andreeva M.,Golubic V.,7,90,4181,854,6,1,4,6,6,0,2,1,Completed,1.04,13,,,1.04,19,1.03,12.56,1.05,18.5
21,Rome,Internazionali BNL d'Italia,09/05/2026,WTA1000,Outdoor,Clay,3rd Round,3,Jovic I.,Townsend T.,17,96,2235,824,7,5,6,2,,"	",2,0,Completed,1.73,2.1,,,1.78,2.1,1.73,2.06,1.79,2.24
21,Rome,Internazionali BNL d'Italia,09/05/2026,WTA1000,Outdoor,Clay,3rd Round,3,Kalinskaya A.,Bencic B.,24,12,1758,3090,6,4,6,3,,"	",2,0,Completed,3.4,1.33,,,3.6,1.33,3.39,1.31,3.55,1.37
21,Rome,Internazionali BNL d'Italia,10/05/2026,WTA1000,Outdoor,Clay,3rd Round,3,Bartunkova N.,Keys M.,94,19,831,1946,6,3,1,6,6,4,2,1,Completed,3.4,1.33,,,3.5,1.34,3.27,1.33,3.65,1.37
21,Rome,Internazionali BNL d'Italia,10/05/2026,WTA1000,Outdoor,Clay,3rd Round,3,Svitolina E.,Baptiste H.,10,25,3530,1747,6,1,6,2,"	",,2,0,Completed,1.4,3,,,1.42,3,1.39,2.91,1.42,3.25
21,Rome,Internazionali BNL d'Italia,10/05/2026,WTA1000,Outdoor,Clay,3rd Round,3,Pegula J.,Masarova R.,5,160,6136,479,6,0,6,0,"	",,2,0,Completed,1.14,5.5,,,1.15,6,1.14,5.5,1.17,6.4
21,Rome,Internazionali BNL d'Italia,10/05/2026,WTA1000,Outdoor,Clay,3rd Round,3,Potapova A.,Samsonova L.,38,21,1355,1895,6,3,6,2,,"	",2,0,Completed,1.5,2.63,,,1.55,2.63,1.52,2.47,1.6,2.66
21,Rome,Internazionali BNL d'Italia,10/05/2026,WTA1000,Outdoor,Clay,3rd Round,3,Osaka N.,Shnaider D.,16,20,2341,1946,6,1,6,2,"	",,2,0,Completed,1.91,1.91,,,1.96,1.91,1.91,1.85,2.04,1.93
21,Rome,Internazionali BNL d'Italia,10/05/2026,WTA1000,Outdoor,Clay,3rd Round,3,Rybakina E.,Eala A.,2,42,8555,1285,6,4,6,3,,"	",2,0,Completed,1.05,11,,,1.07,15,1.05,9.75,1.08,12.5
21,Rome,Internazionali BNL d'Italia,10/05/2026,WTA1000,Outdoor,Clay,3rd Round,3,Swiatek I.,Cocciaretto E.,3,41,6948,1290,6,1,6,0,,"	",2,0,Completed,1.1,7,,,1.13,7,1.1,6.45,1.15,7.2
21,Rome,Internazionali BNL d'Italia,10/05/2026,WTA1000,Outdoor,Clay,3rd Round,3,Pliskova Ka.,Siegemund L.,130,46,590,1250,6,1,6,4,,"	",2,0,Completed,1.8,2,,,1.81,2.04,1.78,1.99,1.87,2.1
21,Rome,Internazionali BNL d'Italia,11/05/2026,WTA1000,Outdoor,Clay,4th Round,3,Cirstea S.,Noskova L.,27,13,1595,2999,6,2,6,4,"	",,2,0,Completed,2,1.8,,,2.02,1.83,1.98,1.8,2.08,1.9
21,Rome,Internazionali BNL d'Italia,11/05/2026,WTA1000,Outdoor,Clay,4th Round,3,Gauff C.,Jovic I.,4,17,6749,2235,5,7,7,5,6,2,2,1,Completed,1.29,3.75,,,1.33,3.75,1.31,3.41,1.31,4.1
21,Rome,Internazionali BNL d'Italia,11/05/2026,WTA1000,Outdoor,Clay,4th Round,3,Ostapenko J.,Kalinskaya A.,36,24,1369,1758,6,1,6,2,,"	",2,0,Completed,1.8,2,,,1.8,2.06,1.76,2.01,1.85,2.16
21,Rome,Internazionali BNL d'Italia,11/05/2026,WTA1000,Outdoor,Clay,4th Round,3,Andreeva M.,Mertens E.,7,22,4181,1858,6,3,6,3,,"	",2,0,Completed,1.3,3.5,,,1.34,3.5,1.32,3.26,1.39,3.55
21,Rome,Internazionali BNL d'Italia,11/05/2026,WTA1000,Outdoor,Clay,4th Round,3,Svitolina E.,Bartunkova N.,10,94,3530,831,6,2,6,3,"	",,2,0,Completed,1.13,6,,,1.17,6,1.14,5.46,1.16,7
21,Rome,Internazionali BNL d'Italia,11/05/2026,WTA1000,Outdoor,Clay,4th Round,3,Pegula J.,Potapova A.,5,38,6136,1355,7,6,6,2,"	",,2,0,Completed,1.44,2.75,,,1.53,2.75,1.46,2.63,1.56,2.76
21,Rome,Internazionali BNL d'Italia,11/05/2026,WTA1000,Outdoor,Clay,4th Round,3,Swiatek I.,Osaka N.,3,16,6948,2341,6,2,6,1,,"	",2,0,Completed,1.29,3.75,,,1.33,3.75,1.29,3.48,1.35,3.75
21,Rome,Internazionali BNL d'Italia,11/05/2026,WTA1000,Outdoor,Clay,4th Round,3,Rybakina E.,Pliskova Ka.,2,130,8555,590,6,0,6,2,,"	",2,0,Completed,1.11,6.5,,,1.13,7.5,1.11,6.26,1.13,8.4
21,Rome,Internazionali BNL d'Italia,12/05/2026,WTA1000,Outdoor,Clay,Quarterfinals,3,Cirstea S.,Ostapenko J.,27,36,1595,1369,6,1,7,6,"	",,2,0,Completed,1.62,2.3,,,1.65,2.38,1.62,2.26,1.69,2.42
21,Rome,Internazionali BNL d'Italia,12/05/2026,WTA1000,Outdoor,Clay,Quarterfinals,3,Gauff C.,Andreeva M.,4,7,6749,4181,4,6,6,2,6,4,2,1,Completed,1.91,1.91,,,1.98,1.91,1.91,1.85,2.04,1.94
21,Rome,Internazionali BNL d'Italia,13/05/2026,WTA1000,Outdoor,Clay,Quarterfinals,3,Swiatek I.,Pegula J.,3,5,6948,6136,6,1,6,2,,"	",2,0,Completed,1.36,3.2,,,1.4,3.25,1.37,3.01,1.41,3.4
21,Rome,Internazionali BNL d'Italia,13/05/2026,WTA1000,Outdoor,Clay,Quarterfinals,3,Svitolina E.,Rybakina E.,10,2,3530,8555,2,6,6,4,6,4,2,1,Completed,3,1.4,,,3.1,1.4,2.96,1.38,3.25,1.42
21,Rome,Internazionali BNL d'Italia,14/05/2026,WTA1000,Outdoor,Clay,Semifinals,3,Gauff C.,Cirstea S.,4,27,6749,1595,6,4,6,3,,"	",2,0,Completed,1.4,3,,,1.48,3,1.42,2.81,1.48,3.05
21,Rome,Internazionali BNL d'Italia,14/05/2026,WTA1000,Outdoor,Clay,Semifinals,3,Svitolina E.,Swiatek I.,10,3,3530,6948,6,4,2,6,6,2,2,1,Completed,4,1.25,,,4,1.29,3.8,1.25,4.5,1.28
21,Rome,Internazionali BNL d'Italia,16/05/2026,WTA1000,Outdoor,Clay,The Final,3,Svitolina E.,Gauff C.,10,4,3530,6749,6,4,6,7,6,2,2,1,Completed,2.3,1.62,,,2.3,1.7,2.2,1.65,2.36,1.72
